Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gangplank,RNG vs Team WE,Royal Never Give Up,2 - 1,Team WE,WEEK6,12.12,2022-07-12,2,Biubiu,TOP,3,2,13,8,296,8.2,15297,424,21.5%,0,0,0,20225.03,12881,6266.87,1077.16,561,21.9%,0.44,61.5%,27165.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,RNG vs Team WE,Royal Never Give Up,2 - 1,Team WE,WEEK6,12.12,2022-07-12,2,beishang,JUNGLE,6,2,16,11,139,3.9,12985,360,18.3%,0,0,0,15828.34,11457.7,1841.41,2529.23,439,17.2%,0.61,84.6%,35088.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,RNG vs Team WE,Royal Never Give Up,2 - 1,Team WE,WEEK6,12.12,2022-07-12,2,Shanks,MID,7,2,19,13,288,8,15568,432,21.9%,0,0,0,24330.96,1501.28,20858.9,1970.78,675,26.4%,0.72,100%,39743.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,RNG vs Team WE,Royal Never Give Up,2 - 1,Team WE,WEEK6,12.12,2022-07-12,2,Xing,ADC,10,2,6,8,331,9.2,18108,502,25.5%,0,0,0,27678.17,23623.5,2200.51,1854.16,768,30%,0.44,61.5%,9311.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,RNG vs Team WE,Royal Never Give Up,2 - 1,Team WE,WEEK6,12.12,2022-07-12,2,heal,SUPPORT,0,2,20,10,49,1.4,9138,253,12.9%,0,0,0,4099.81,471.18,1847.24,1781.39,114,4.4%,0.55,76.9%,14664.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,RNG vs Team WE,Royal Never Give Up,2 - 1,Team WE,WEEK6,12.12,2022-07-12,2,Breathe,TOP,0,4,5,1.3,309,8.6,13255,368,21.4%,0,0,0,16762.55,14199.6,2562.95,0,465,18.4%,0.14,50%,27897.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,RNG vs Team WE,Royal Never Give Up,2 - 1,Team WE,WEEK6,12.12,2022-07-12,2,Wei,JUNGLE,4,7,2,0.9,145,4,10580,293,17.1%,0,0,0,11754.68,9049.77,1011.33,1693.58,326,12.9%,0.17,60%,32917.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,RNG vs Team WE,Royal Never Give Up,2 - 1,Team WE,WEEK6,12.12,2022-07-12,2,xiaohu,MID,2,5,3,1,328,9.1,15296,424,24.7%,0,0,0,39126.8,410.65,37780.9,935.25,1085,43%,0.14,50%,19915.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,RNG vs Team WE,Royal Never Give Up,2 - 1,Team WE,WEEK6,12.12,2022-07-12,2,GALA,ADC,3,3,4,2.3,364,10.1,15127,420,24.4%,0,0,0,15231.64,13439.7,874.73,917.21,423,16.8%,0.19,70%,19161.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amumu,RNG vs Team WE,Royal Never Give Up,2 - 1,Team WE,WEEK6,12.12,2022-07-12,2,Ming,SUPPORT,1,7,8,1.3,37,1,7776,216,12.5%,0,0,0,8056.44,703.04,6147.93,1205.47,223,8.9%,0.25,90%,18082.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
