Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Irelia,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,Bin,TOP,10,2,3,6.5,351,10.8,17679,545,27.8%,0,0,0,25563.93,18522.9,6465.03,576,787,31.1%,0.4,86.7%,22929.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diana,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,can,JUNGLE,1,3,9,3.3,219,6.7,11856,365,18.7%,0,0,0,12704.41,895.01,11698.4,111,391,15.5%,0.31,66.7%,22064.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,FoFo,MID,3,1,7,10,270,8.3,13096,403,20.6%,0,0,0,23446.4,1614.3,21832.1,0,722,28.5%,0.31,66.7%,16046.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,Rise,ADC,1,2,5,3,285,8.8,13243,408,20.8%,0,0,0,13961.82,12637.5,1324.32,0,430,17%,0.18,40%,13104.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakan,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,Crisp,SUPPORT,0,1,11,11,37,1.1,7647,236,12%,0,0,0,6512.57,905.9,5028.67,578,201,7.9%,0.34,73.3%,15042.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,fearness,TOP,1,3,1,0.7,267,8.2,10615,327,20.1%,0,0,0,8573.92,7083.95,1122.21,367.76,264,15.7%,0.06,22.2%,18347.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,Shad0w,JUNGLE,2,4,4,1.5,156,4.8,9191,283,17.4%,0,0,0,8682.6,7362,931.35,389.25,267,15.9%,0.18,66.7%,28965.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeBlanc,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,YeG,MID,0,1,3,3,287,8.8,11352,350,21.5%,0,0,0,16689.59,1721.32,14575.7,392.57,514,30.5%,0.09,33.3%,20537.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,Assum,ADC,6,3,0,2,331,10.2,15125,466,28.6%,0,0,0,16592.97,15035.7,1055.54,501.73,511,30.3%,0.18,66.7%,21089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,jinjiao,SUPPORT,0,4,4,1,41,1.3,6540,201,12.4%,0,0,0,4238.51,450.59,3773.92,14,131,7.7%,0.12,44.4%,19935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
