Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gangplank,EDG vs JD Gaming,JD Gaming,2 - 0,Edward Gaming,WEEK2,12.10,2022-06-17,1,369,TOP,9,2,10,9.5,357,10.3,18887,547,26.3%,0,0,0,30138.3,19044.6,8591.84,2501.86,874,29.7%,0.55,76%,24369.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,EDG vs JD Gaming,JD Gaming,2 - 0,Edward Gaming,WEEK2,12.10,2022-06-17,1,Kanavi,JUNGLE,5,5,11,3.2,182,5.3,12098,351,16.8%,0,0,0,15274.21,12867.6,981.43,1425.18,443,15%,0.46,64%,30498.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,EDG vs JD Gaming,JD Gaming,2 - 0,Edward Gaming,WEEK2,12.10,2022-06-17,1,Yagao,MID,4,2,14,9,297,8.6,16780,486,23.4%,0,0,0,24068.51,1760.98,17969.3,4338.23,698,23.7%,0.52,72%,16782.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,EDG vs JD Gaming,JD Gaming,2 - 0,Edward Gaming,WEEK2,12.10,2022-06-17,1,Hope,ADC,4,5,9,2.6,291,8.4,14016,406,19.5%,0,0,0,21758.31,14373.1,6991.42,393.79,631,21.4%,0.38,52%,17670.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karma,EDG vs JD Gaming,JD Gaming,2 - 0,Edward Gaming,WEEK2,12.10,2022-06-17,1,Missing,SUPPORT,3,1,18,21,34,1,10028,291,14%,0,0,0,10274.4,821.1,8817.62,635.68,298,10.1%,0.61,84%,11139.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graves,EDG vs JD Gaming,JD Gaming,2 - 0,Edward Gaming,WEEK2,12.10,2022-06-17,1,Flandre,TOP,3,6,3,1,321,9.3,14004,406,23.7%,0,0,0,23371.64,22505.8,839.84,26,677,34.7%,0.17,40%,25998.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,EDG vs JD Gaming,JD Gaming,2 - 0,Edward Gaming,WEEK2,12.10,2022-06-17,1,Jiejie,JUNGLE,7,4,5,3,170,4.9,11581,336,19.6%,0,0,0,13515.68,11266.6,1846.58,402.5,392,20.1%,0.35,80%,35039.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lissandra,EDG vs JD Gaming,JD Gaming,2 - 0,Edward Gaming,WEEK2,12.10,2022-06-17,1,Scout,MID,2,4,4,1.5,302,8.8,13295,385,22.5%,0,0,0,13997.22,633.02,13364.2,0,406,20.8%,0.17,40%,23496.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,EDG vs JD Gaming,JD Gaming,2 - 0,Edward Gaming,WEEK2,12.10,2022-06-17,1,Viper,ADC,3,4,6,2.3,299,8.7,13422,389,22.7%,0,0,0,12656.94,10603.6,1413.15,640.19,367,18.8%,0.26,60%,22683.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,EDG vs JD Gaming,JD Gaming,2 - 0,Edward Gaming,WEEK2,12.10,2022-06-17,1,meiko,SUPPORT,0,7,8,1.1,18,0.5,6908,200,11.7%,0,0,0,3859.91,426.53,1967.26,1466.12,112,5.7%,0.23,53.3%,18264.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
