Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Ornn,Ultra Prime vs Rare Atom,Ultra Prime,2 - 1,Rare Atom,WEEK3,12.10,2022-06-20,2,Cube,TOP,1,4,4,1.3,233,6.6,11765,333,18.8%,0,0,0,13140.57,4945.75,8194.82,0,372,15.9%,0.14,33.3%,30037.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rek,Ultra Prime vs Rare Atom,Ultra Prime,2 - 1,Rare Atom,WEEK3,12.10,2022-06-20,2,Leyan,JUNGLE,3,4,4,1.8,200,5.7,12117,343,19.3%,0,0,0,12171.54,9180.53,620.58,2370.43,345,14.8%,0.2,46.7%,30784.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viktor,Ultra Prime vs Rare Atom,Ultra Prime,2 - 1,Rare Atom,WEEK3,12.10,2022-06-20,2,Strive,MID,6,5,3,1.8,283,8,15524,440,24.8%,0,0,0,31970.59,354.27,30415.9,1200.42,906,38.8%,0.25,60%,17204.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian,Ultra Prime vs Rare Atom,Ultra Prime,2 - 1,Rare Atom,WEEK3,12.10,2022-06-20,2,iBOY,ADC,3,5,4,1.4,296,8.4,14399,408,23%,0,0,0,17207.07,10935.8,5545.35,725.92,487,20.9%,0.2,46.7%,26859.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nami,Ultra Prime vs Rare Atom,Ultra Prime,2 - 1,Rare Atom,WEEK3,12.10,2022-06-20,2,yuyanjia,SUPPORT,2,3,9,3.7,20,0.6,8885,252,14.2%,0,0,0,7910.84,904.01,6242.91,763.92,224,9.6%,0.31,73.3%,13339.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kayle,Ultra Prime vs Rare Atom,Ultra Prime,2 - 1,Rare Atom,WEEK3,12.10,2022-06-20,2,Zoom,TOP,4,4,10,3.5,311,8.8,15017,425,22.9%,0,0,0,17184.36,2715.86,12653.8,1814.7,487,18.8%,0.4,66.7%,30378.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,Ultra Prime vs Rare Atom,Ultra Prime,2 - 1,Rare Atom,WEEK3,12.10,2022-06-20,2,H4cker,JUNGLE,3,4,7,2.5,136,3.9,10288,291,15.7%,0,0,0,8149.8,6198.01,448.16,1503.63,231,8.9%,0.28,47.6%,30576.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,Ultra Prime vs Rare Atom,Ultra Prime,2 - 1,Rare Atom,WEEK3,12.10,2022-06-20,2,Cryin,MID,5,2,7,6,255,7.2,14079,399,21.4%,0,0,0,31693.88,444.43,30102.2,1147.25,898,34.6%,0.34,57.1%,20696.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,Ultra Prime vs Rare Atom,Ultra Prime,2 - 1,Rare Atom,WEEK3,12.10,2022-06-20,2,Elk,ADC,7,3,10,5.7,335,9.5,16650,472,25.3%,0,0,0,28281.68,23657.9,3093.35,1530.43,801,30.9%,0.48,81%,19801.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,Ultra Prime vs Rare Atom,Ultra Prime,2 - 1,Rare Atom,WEEK3,12.10,2022-06-20,2,ShiauC,SUPPORT,2,2,13,7.5,28,0.8,9649,273,14.7%,0,0,0,6178.99,1014.29,2977.72,2186.98,175,6.8%,0.42,71.4%,13329.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
