Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gangplank,AL vs BLG,Anyone s Legend,2 - 0,Bilibili Gaming,WEEK2,12.10,2022-06-19,1,Zdz,TOP,4,2,13,8.5,264,8.7,13859,455,22.1%,0,0,0,23656.55,13575.6,5708.71,4372.24,776,32%,0.56,77.3%,20439.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,AL vs BLG,Anyone s Legend,2 - 0,Bilibili Gaming,WEEK2,12.10,2022-06-19,1,Xiaohao,JUNGLE,6,0,10,Perfect KDA,207,6.8,12748,418,20.4%,0,0,0,8412.43,6334.17,1936.76,141.5,276,11.4%,0.53,72.7%,27434.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,AL vs BLG,Anyone s Legend,2 - 0,Bilibili Gaming,WEEK2,12.10,2022-06-19,1,Forge,MID,4,1,12,16,279,9.2,13483,443,21.5%,0,0,0,20584.1,0,20584.1,0,676,27.8%,0.53,72.7%,25530.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian,AL vs BLG,Anyone s Legend,2 - 0,Bilibili Gaming,WEEK2,12.10,2022-06-19,1,Betty,ADC,7,2,6,6.5,273,9,13693,449,21.9%,0,0,0,16180.24,11204.2,4519.46,456.58,531,21.9%,0.43,59.1%,15303.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nami,AL vs BLG,Anyone s Legend,2 - 0,Bilibili Gaming,WEEK2,12.10,2022-06-19,1,Qiuqiu,SUPPORT,1,1,18,19,15,0.5,8844,290,14.1%,0,0,0,5130.24,316.06,4371,443.18,168,6.9%,0.62,86.4%,10437.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwen,AL vs BLG,Anyone s Legend,2 - 0,Bilibili Gaming,WEEK2,12.10,2022-06-19,1,Bin,TOP,2,5,0,0.4,274,9,12651,415,25.1%,0,0,0,16991.04,2021.38,10377.9,4591.76,558,25%,0.07,40%,27495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kha,AL vs BLG,Anyone s Legend,2 - 0,Bilibili Gaming,WEEK2,12.10,2022-06-19,1,WeiWei,JUNGLE,1,5,4,1,189,6.2,10693,351,21.2%,0,0,0,10845.08,9264.06,740.96,840.06,356,16%,0.16,100%,25918.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,AL vs BLG,Anyone s Legend,2 - 0,Bilibili Gaming,WEEK2,12.10,2022-06-19,1,FoFo,MID,0,6,4,0.7,179,5.9,8433,277,16.7%,0,0,0,12174.61,837.41,11337.2,0,400,17.9%,0.13,80%,21429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,AL vs BLG,Anyone s Legend,2 - 0,Bilibili Gaming,WEEK2,12.10,2022-06-19,1,Doggo,ADC,1,2,2,1.5,266,8.7,11917,391,23.6%,0,0,0,21626.97,12761.8,7277.5,1587.67,710,31.8%,0.1,60%,12677.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karma,AL vs BLG,Anyone s Legend,2 - 0,Bilibili Gaming,WEEK2,12.10,2022-06-19,1,Crisp,SUPPORT,1,4,3,1,31,1,6718,221,13.3%,0,0,0,6323.39,305.53,5223.86,794,208,9.3%,0.13,80%,10915.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
