Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Fiora,IG vs FPX,Funplus Phoenix,0 - 2,Invictus Gaming,WEEK2,12.10,2022-06-13,2,Xiaolaohu,TOP,2,5,6,1.6,209,6.8,10373,336,21.5%,0,0,0,12319.45,7665.22,546.7,4107.53,399,16.3%,0.26,72.7%,25808.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,IG vs FPX,Funplus Phoenix,0 - 2,Invictus Gaming,WEEK2,12.10,2022-06-13,2,Clid,JUNGLE,1,8,6,0.9,123,4,8085,262,16.8%,0,0,0,7550.5,6100.97,760.03,689.5,245,10%,0.23,63.6%,30834.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,IG vs FPX,Funplus Phoenix,0 - 2,Invictus Gaming,WEEK2,12.10,2022-06-13,2,Care,MID,6,6,3,1.5,217,7,11241,364,23.3%,0,0,0,37175.5,2147.08,34546.2,482.22,1205,49.2%,0.29,81.8%,32040.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian,IG vs FPX,Funplus Phoenix,0 - 2,Invictus Gaming,WEEK2,12.10,2022-06-13,2,Lwx,ADC,1,4,6,1.8,278,9,11023,357,22.9%,0,0,0,11746.02,7531.6,3492.27,722.15,381,15.5%,0.23,63.6%,15609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nami,IG vs FPX,Funplus Phoenix,0 - 2,Invictus Gaming,WEEK2,12.10,2022-06-13,2,Hang,SUPPORT,1,2,7,4,18,0.6,7453,242,15.5%,0,0,0,6825.6,299.46,5429.67,1096.47,221,9%,0.26,72.7%,6458.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jax,IG vs FPX,Funplus Phoenix,0 - 2,Invictus Gaming,WEEK2,12.10,2022-06-13,2,Zika,TOP,6,2,9,7.5,237,7.7,13553,439,21.4%,0,0,0,22709.86,15820.6,6609.26,280,736,25.1%,0.49,60%,25848.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diana,IG vs FPX,Funplus Phoenix,0 - 2,Invictus Gaming,WEEK2,12.10,2022-06-13,2,XUN,JUNGLE,13,1,8,21,219,7.1,15926,516,25.1%,0,0,0,30478.28,2106.55,26790.5,1581.23,988,33.7%,0.68,84%,22862.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sett,IG vs FPX,Funplus Phoenix,0 - 2,Invictus Gaming,WEEK2,12.10,2022-06-13,2,Yuekai,MID,4,4,9,3.3,172,5.6,11686,379,18.4%,0,0,0,15059.15,12583.4,0,2475.75,488,16.6%,0.42,52%,29523.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draven,IG vs FPX,Funplus Phoenix,0 - 2,Invictus Gaming,WEEK2,12.10,2022-06-13,2,Wink,ADC,2,2,10,6,286,9.3,14427,468,22.7%,0,0,0,15723.38,14807.7,462.72,452.96,510,17.4%,0.39,48%,12816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,IG vs FPX,Funplus Phoenix,0 - 2,Invictus Gaming,WEEK2,12.10,2022-06-13,2,XinLiu,SUPPORT,0,2,15,7.5,32,1,7886,256,12.4%,0,0,0,6565.24,992.33,4480.91,1092,213,7.3%,0.49,60%,13340.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
