Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gangplank,WBG vs AL,Weibo Gaming,1 - 2,Anyone s Legend,WEEK5,12.11,2022-07-05,2,Zdz,TOP,2,0,9,Perfect KDA,299,9.2,14783,453,22.3%,0,0,0,21906.64,13714.6,4367.86,3824.18,671,27%,0.34,55%,32654.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,WBG vs AL,Weibo Gaming,1 - 2,Anyone s Legend,WEEK5,12.11,2022-07-05,2,Xiaohao,JUNGLE,6,1,6,12,188,5.8,12911,395,19.5%,0,0,0,9543.53,7180.44,1530.1,832.99,292,11.8%,0.37,60%,26135.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,WBG vs AL,Weibo Gaming,1 - 2,Anyone s Legend,WEEK5,12.11,2022-07-05,2,Forge,MID,4,0,6,Perfect KDA,318,9.7,14372,440,21.7%,0,0,0,15017.15,56.95,14785.2,175,460,18.5%,0.31,50%,22326.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miss Fortune,WBG vs AL,Weibo Gaming,1 - 2,Anyone s Legend,WEEK5,12.11,2022-07-05,2,Betty,ADC,7,0,6,Perfect KDA,285,8.7,15533,476,23.4%,0,0,0,29321.2,20040.6,7303.19,1977.41,898,36.2%,0.4,65%,8900.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,WBG vs AL,Weibo Gaming,1 - 2,Anyone s Legend,WEEK5,12.11,2022-07-05,2,Qiuqiu,SUPPORT,1,2,11,6,32,1,8653,265,13.1%,0,0,0,5321.24,1197.98,3415.53,707.73,163,6.6%,0.37,60%,13458.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,WBG vs AL,Weibo Gaming,1 - 2,Anyone s Legend,WEEK5,12.11,2022-07-05,2,TheShy,TOP,1,4,1,0.5,305,9.3,12477,382,23%,0,0,0,26047.21,231.21,25816,0,798,35.5%,0.06,66.7%,18603.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,WBG vs AL,Weibo Gaming,1 - 2,Anyone s Legend,WEEK5,12.11,2022-07-05,2,SofM,JUNGLE,0,4,2,0.5,208,6.4,10380,318,19.2%,0,0,0,11869.75,8646.31,1885.94,1337.5,364,16.2%,0.06,66.7%,37786.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,WBG vs AL,Weibo Gaming,1 - 2,Anyone s Legend,WEEK5,12.11,2022-07-05,2,Angel,MID,1,2,1,1,299,9.2,12326,378,22.8%,0,0,0,15542.49,1364.44,10239.3,3938.75,476,21.2%,0.06,66.7%,15821.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,WBG vs AL,Weibo Gaming,1 - 2,Anyone s Legend,WEEK5,12.11,2022-07-05,2,huanfeng,ADC,1,3,1,0.7,298,9.1,12110,371,22.4%,0,0,0,15543.45,14852.9,690.55,0,476,21.2%,0.06,66.7%,11912.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum,WBG vs AL,Weibo Gaming,1 - 2,Anyone s Legend,WEEK5,12.11,2022-07-05,2,ON,SUPPORT,0,7,2,0.3,40,1.2,6885,211,12.7%,0,0,0,4273.75,79.77,3597.98,596,131,5.8%,0.06,66.7%,19737.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
