Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sett,JD Gaming vs LGD Gaming,LGD Gaming,1 - 2,JD Gaming,WEEK2,12.10,2022-06-14,3,369,TOP,5,0,3,Perfect KDA,200,8.2,12018,492,23.1%,0,0,0,10884.81,8622.68,44.62,2217.51,446,17.2%,0.33,44.4%,17237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,JD Gaming vs LGD Gaming,LGD Gaming,1 - 2,JD Gaming,WEEK2,12.10,2022-06-14,3,Kanavi,JUNGLE,3,1,10,13,165,6.8,10435,427,20%,0,0,0,19047.94,777.47,17148.5,1121.97,780,30%,0.53,72.2%,14525.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,JD Gaming vs LGD Gaming,LGD Gaming,1 - 2,JD Gaming,WEEK2,12.10,2022-06-14,3,Yagao,MID,3,0,5,Perfect KDA,224,9.2,10535,431,20.2%,0,0,0,9306.71,970.37,6339.22,1997.12,381,14.7%,0.33,44.4%,9859.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,JD Gaming vs LGD Gaming,LGD Gaming,1 - 2,JD Gaming,WEEK2,12.10,2022-06-14,3,Hope,ADC,4,2,11,7.5,208,8.5,11625,476,22.3%,0,0,0,20953.19,13783.8,6799.39,370,858,33.1%,0.61,83.3%,11090.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leona,JD Gaming vs LGD Gaming,LGD Gaming,1 - 2,JD Gaming,WEEK2,12.10,2022-06-14,3,Missing,SUPPORT,3,3,10,4.3,30,1.2,7494,307,14.4%,0,0,0,3198.95,1122.49,1499.46,577,131,5%,0.53,72.2%,11914.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwen,JD Gaming vs LGD Gaming,LGD Gaming,1 - 2,JD Gaming,WEEK2,12.10,2022-06-14,3,fearness,TOP,0,5,0,0,162,6.6,6898,283,17.3%,0,0,0,6080.96,884.9,2880.44,2315.62,249,15.4%,0,0%,17747.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,JD Gaming vs LGD Gaming,LGD Gaming,1 - 2,JD Gaming,WEEK2,12.10,2022-06-14,3,Shad0w,JUNGLE,0,1,4,4,148,6.1,7086,290,17.7%,0,0,0,3954.89,3274.37,484.82,195.7,162,10%,0.16,66.7%,19684.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,JD Gaming vs LGD Gaming,LGD Gaming,1 - 2,JD Gaming,WEEK2,12.10,2022-06-14,3,YeG,MID,3,5,2,1,189,7.7,8998,369,22.5%,0,0,0,11410.15,620.06,8765.58,2024.51,467,28.9%,0.2,83.3%,23263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draven,JD Gaming vs LGD Gaming,LGD Gaming,1 - 2,JD Gaming,WEEK2,12.10,2022-06-14,3,Assum,ADC,3,3,0,1,233,9.5,11751,481,29.4%,0,0,0,13427.29,12887.2,414.81,125.28,550,34%,0.12,50%,12139.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,JD Gaming vs LGD Gaming,LGD Gaming,1 - 2,JD Gaming,WEEK2,12.10,2022-06-14,3,jinjiao,SUPPORT,0,4,5,1.3,32,1.3,5252,215,13.1%,0,0,0,4592.77,594.2,2504.44,1494.13,188,11.6%,0.2,83.3%,14644.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
