Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,BLG vs RNG,Bilibili Gaming,0 - 2,Royal Never Give Up,WEEK7,12.12,2022-07-20,1,Bin,TOP,4,4,1,1.3,255,8.1,12409,395,23.4%,0,0,0,12220.13,1800.24,6330.95,4088.94,389,27.3%,0.16,55.6%,22821.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,BLG vs RNG,Bilibili Gaming,0 - 2,Royal Never Give Up,WEEK7,12.12,2022-07-20,1,can,JUNGLE,1,4,6,1.8,154,4.9,9295,296,17.5%,0,0,0,4086.23,3033.28,710.95,342,130,9.1%,0.22,77.8%,23368.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,BLG vs RNG,Bilibili Gaming,0 - 2,Royal Never Give Up,WEEK7,12.12,2022-07-20,1,FoFo,MID,2,3,6,2.7,295,9.4,12757,406,24%,0,0,0,14584.99,298.59,14286.4,0,464,32.5%,0.25,88.9%,17445.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,BLG vs RNG,Bilibili Gaming,0 - 2,Royal Never Give Up,WEEK7,12.12,2022-07-20,1,Rise,ADC,2,3,3,1.7,280,8.9,11988,381,22.6%,0,0,0,12278.29,11777.6,500.69,0,391,27.4%,0.16,55.6%,9327.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,BLG vs RNG,Bilibili Gaming,0 - 2,Royal Never Give Up,WEEK7,12.12,2022-07-20,1,Crisp,SUPPORT,0,2,6,3,36,1.1,6647,211,12.5%,0,0,0,1659.89,0,1659.89,0,53,3.7%,0.19,66.7%,10885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jax,BLG vs RNG,Bilibili Gaming,0 - 2,Royal Never Give Up,WEEK7,12.12,2022-07-20,1,Breathe,TOP,2,2,4,3,312,9.9,14819,471,23.6%,0,0,0,10394.14,7130.37,2769.16,494.61,331,16.9%,0.19,37.5%,19222.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,BLG vs RNG,Bilibili Gaming,0 - 2,Royal Never Give Up,WEEK7,12.12,2022-07-20,1,Wei,JUNGLE,1,1,9,10,165,5.2,10139,323,16.2%,0,0,0,4765.09,2990.37,768.97,1005.75,152,7.7%,0.32,62.5%,20252.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viktor,BLG vs RNG,Bilibili Gaming,0 - 2,Royal Never Give Up,WEEK7,12.12,2022-07-20,1,xiaohu,MID,3,1,10,13,284,9,14139,450,22.5%,0,0,0,22442.65,38.32,20101.4,2302.93,714,36.4%,0.41,81.3%,10754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,BLG vs RNG,Bilibili Gaming,0 - 2,Royal Never Give Up,WEEK7,12.12,2022-07-20,1,GALA,ADC,10,1,3,13,318,10.1,16183,515,25.8%,0,0,0,22499.14,15705.4,979.79,5813.95,716,36.5%,0.41,81.3%,11677.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,BLG vs RNG,Bilibili Gaming,0 - 2,Royal Never Give Up,WEEK7,12.12,2022-07-20,1,Ming,SUPPORT,0,4,7,1.8,34,1.1,7469,238,11.9%,0,0,0,1569.46,237.73,1078.85,252.88,50,2.5%,0.22,43.8%,13275.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
