Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sejuani,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,1,369,TOP,6,0,6,Perfect KDA,233,8,11916,410,20.5%,0,0,0,26402.1,14625.3,10272.8,1504,908,30.7%,0.41,54.5%,25416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Zhao,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,1,Kanavi,JUNGLE,9,1,10,19,204,7,13384,460,23%,0,0,0,22843.48,19667.1,2447.47,728.91,786,26.6%,0.65,86.4%,39470.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,1,Yagao,MID,3,1,13,16,244,8.4,11401,392,19.6%,0,0,0,17145.24,899.44,16245.8,0,590,19.9%,0.55,72.7%,7676.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,1,Hope,ADC,3,2,8,5.5,280,9.6,13384,460,23%,0,0,0,15232.34,12381.8,2174.5,676.04,524,17.7%,0.38,50%,8009.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lulu,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,1,Missing,SUPPORT,1,2,16,8.5,12,0.4,8139,280,14%,0,0,0,4362.12,1018.18,3343.94,0,150,5.1%,0.58,77.3%,9801.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jax,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,1,Bin,TOP,2,4,2,1,239,8.2,10630,366,22.1%,0,0,0,17163.4,11947.9,5215.5,0,590,31%,0.14,66.7%,31672.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diana,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,1,can,JUNGLE,0,6,4,0.7,179,6.2,9175,316,19.1%,0,0,0,6023.89,299.39,5458,266.5,207,10.9%,0.14,66.7%,22351.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renekton,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,1,icon,MID,3,7,2,0.7,200,6.9,10168,350,21.2%,0,0,0,11067.31,8658.53,1578.78,830,381,20%,0.17,83.3%,23592.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sivir,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,1,Rise,ADC,0,3,1,0.3,255,8.8,10341,356,21.5%,0,0,0,10328.87,8591.49,413.14,1324.24,355,18.6%,0.03,16.7%,12031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seraphine,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,1,Crisp,SUPPORT,1,2,4,2.5,39,1.3,7743,266,16.1%,0,0,0,10821,1095.17,9725.83,0,372,19.5%,0.17,83.3%,10210.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
