Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sejuani,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,3,369,TOP,1,1,10,11,208,8.1,10040,393,19%,0,0,0,14378.77,6948.47,6329.58,1100.72,563,21.7%,0.43,52.4%,14751.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,3,Kanavi,JUNGLE,8,1,8,16,165,6.5,11740,460,22.2%,0,0,0,16012.93,14240.7,1257.23,515,627,24.2%,0.63,76.2%,20269.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,3,Yagao,MID,5,2,6,5.5,201,7.9,10851,425,20.5%,0,0,0,14087.4,974.02,12756.3,357.08,552,21.3%,0.43,52.4%,9977.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,3,Hope,ADC,6,0,5,Perfect KDA,244,9.6,13084,512,24.8%,0,0,0,16935.34,15411.9,921.44,602,663,25.6%,0.43,52.4%,7002.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,3,Missing,SUPPORT,1,2,9,5,36,1.4,7144,280,13.5%,0,0,0,4854.23,1115.06,3111.01,628.16,190,7.3%,0.39,47.6%,7960.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwen,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,3,Bin,TOP,3,5,0,0.6,222,8.7,10748,421,26%,0,0,0,14417.48,2291.43,8379.13,3746.92,565,37.2%,0.12,50%,23810.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,3,can,JUNGLE,2,6,3,0.8,106,4.2,7556,296,18.3%,0,0,0,6570.96,5274.56,592.4,704,257,17%,0.2,83.3%,23636.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,3,icon,MID,0,2,3,1.5,205,8,8658,339,20.9%,0,0,0,5858.53,49.93,5135.63,672.97,229,15.1%,0.12,50%,14797.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,3,Rise,ADC,0,4,0,0,226,8.9,8696,341,21%,0,0,0,6145.31,5626.71,324.55,194.05,241,15.9%,0,0%,10082.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,JD Gaming vs BLG,JD Gaming,2 - 1,Bilibili Gaming,WEEK7,12.13,2022-07-23,3,Crisp,SUPPORT,1,4,1,0.5,13,0.5,5722,224,13.8%,0,0,0,5740.32,472.24,2651.32,2616.76,225,14.8%,0.08,33.3%,15285.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
