Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Renekton,BLG vs V5,Bilibili Gaming,0 - 2,Victory Five,WEEK9,12.13,2022-08-02,2,Rich,TOP,5,3,10,5,255,7.4,14164,409,21.3%,0,0,0,17841.54,13534.8,3821.07,485.67,515,17.9%,0.43,62.5%,30208.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,BLG vs V5,Bilibili Gaming,0 - 2,Victory Five,WEEK9,12.13,2022-08-02,2,XLB,JUNGLE,0,4,20,5,135,3.9,9940,287,14.9%,0,0,0,10242.65,7177,2131.16,934.49,296,10.3%,0.58,83.3%,25987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,BLG vs V5,Bilibili Gaming,0 - 2,Victory Five,WEEK9,12.13,2022-08-02,2,RooKie,MID,8,2,12,10,288,8.3,15676,453,23.5%,0,0,0,26773.32,2131.04,24555.5,86.78,773,26.9%,0.58,83.3%,29786.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian,BLG vs V5,Bilibili Gaming,0 - 2,Victory Five,WEEK9,12.13,2022-08-02,2,Photic,ADC,8,1,10,18,337,9.7,16780,485,25.2%,0,0,0,34622.57,20934.3,12743.4,944.87,1000,34.8%,0.52,75%,22054.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nami,BLG vs V5,Bilibili Gaming,0 - 2,Victory Five,WEEK9,12.13,2022-08-02,2,Ppgod,SUPPORT,3,3,20,7.7,22,0.6,10050,290,15.1%,0,0,0,9955.78,595.14,7894.81,1465.83,288,10%,0.66,95.8%,10224.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camille,BLG vs V5,Bilibili Gaming,0 - 2,Victory Five,WEEK9,12.13,2022-08-02,2,Bin,TOP,1,5,3,0.8,255,7.4,11805,341,19.9%,0,0,0,13585.02,7730.02,1007.82,4847.18,392,15.6%,0.12,30.8%,24674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Zhao,BLG vs V5,Bilibili Gaming,0 - 2,Victory Five,WEEK9,12.13,2022-08-02,2,WeiWei,JUNGLE,3,5,4,1.4,159,4.6,10304,298,17.4%,0,0,0,11472.46,10199.6,624.36,648.5,331,13.1%,0.2,53.8%,37073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryze,BLG vs V5,Bilibili Gaming,0 - 2,Victory Five,WEEK9,12.13,2022-08-02,2,icon,MID,3,4,5,2,267,7.7,14035,405,23.7%,0,0,0,22450.87,1228.97,20891.9,330,649,25.7%,0.23,61.5%,25055.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeri,BLG vs V5,Bilibili Gaming,0 - 2,Victory Five,WEEK9,12.13,2022-08-02,2,Doggo,ADC,5,6,4,1.5,313,9,14947,432,25.2%,0,0,0,24946.85,14462.1,9532.75,952,721,28.6%,0.26,69.2%,30066.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuumi,BLG vs V5,Bilibili Gaming,0 - 2,Victory Five,WEEK9,12.13,2022-08-02,2,Crisp,SUPPORT,1,4,8,2.3,4,0.1,8163,236,13.8%,0,0,0,14843.67,1272.17,13571.5,0,429,17%,0.26,69.2%,9954.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
