Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sejuani,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,1,Breathe,TOP,0,1,10,10,191,8,8787,369,17.7%,0,0,0,10362.33,6121.6,3720.73,520,435,20.1%,0.42,58.8%,16727.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,1,Wei,JUNGLE,4,0,4,Perfect KDA,119,5,9986,419,20.1%,0,0,0,7784.44,6676.76,821.3,286.38,327,15.1%,0.34,47.1%,15097.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,1,xiaohu,MID,2,0,12,Perfect KDA,252,10.6,11446,480,23.1%,0,0,0,9971.81,707.99,9263.82,0,418,19.3%,0.59,82.4%,10843.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,1,GALA,ADC,11,2,2,6.5,229,9.6,12999,545,26.2%,0,0,0,21710.74,17242.6,1006.96,3461.18,911,42.1%,0.55,76.5%,7444.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leona,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,1,Ming,SUPPORT,0,1,8,8,35,1.5,6390,268,12.9%,0,0,0,1793.7,423.87,1009.83,360,75,3.5%,0.34,47.1%,9137.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,1,PandaC,TOP,0,2,1,0.5,195,8.2,8878,373,23.3%,0,0,0,8503.34,7185.02,1318.32,0,357,24.2%,0.04,25%,17504.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,1,Tarzan,JUNGLE,2,3,2,1.3,117,4.9,7001,294,18.3%,0,0,0,5412.8,3913.36,763.44,736,227,15.4%,0.17,100%,17181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viktor,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,1,Doinb,MID,0,3,0,0,229,9.6,8865,372,23.2%,0,0,0,13691.43,143.57,13048.5,499.36,574,38.9%,0,0%,8640.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,1,Light,ADC,2,3,1,1,209,8.8,8530,358,22.3%,0,0,0,4237.66,3916.84,320.82,0,178,12.1%,0.13,75%,5846.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,1,LvMao,SUPPORT,0,6,3,0.5,24,1,4895,205,12.8%,0,0,0,3321.08,506.4,2814.68,0,139,9.4%,0.13,75%,14366.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
