Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,3,Breathe,TOP,2,0,6,Perfect KDA,226,8.9,10621,418,21.8%,0,0,0,16809.27,1866.71,9088.93,5853.63,661,37.7%,0.31,61.5%,15604.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,3,Wei,JUNGLE,5,1,4,9,163,6.4,10194,401,20.9%,0,0,0,6722.5,5838.26,746.74,137.5,264,15.1%,0.35,69.2%,20931.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lissandra,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,3,xiaohu,MID,3,1,6,9,247,9.7,10447,411,21.4%,0,0,0,10766,769.96,9996.04,0,424,24.1%,0.35,69.2%,9140.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,3,GALA,ADC,3,0,5,Perfect KDA,241,9.5,11567,455,23.7%,0,0,0,7497.43,6259.77,1034.66,203,295,16.8%,0.31,61.5%,3065.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leona,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,3,Ming,SUPPORT,0,1,8,8,36,1.4,5949,234,12.2%,0,0,0,2842.36,628.95,1544.71,668.7,112,6.4%,0.31,61.5%,8235.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jax,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,3,PandaC,TOP,0,3,2,0.7,199,7.8,8426,332,21.9%,0,0,0,8470.3,5834.02,2636.28,0,333,26.9%,0.08,66.7%,19603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,3,Tarzan,JUNGLE,2,1,1,3,138,5.4,7758,305,20.2%,0,0,0,4510.97,3947.42,386.55,177,177,14.3%,0.12,100%,17218.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,3,Doinb,MID,0,3,2,0.7,231,9.1,8441,332,21.9%,0,0,0,10162.86,133.86,10029,0,400,32.3%,0.08,66.7%,10010.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,3,Light,ADC,1,2,1,1,228,9,8766,345,22.8%,0,0,0,5899.09,5350.98,548.11,0,232,18.7%,0.08,66.7%,7149.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,3,LvMao,SUPPORT,0,4,2,0.5,28,1.1,5070,199,13.2%,0,0,0,2448.26,389.67,1622.59,436,96,7.8%,0.08,66.7%,10770.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
