Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gangplank,FPX vs LNG Esports,Funplus Phoenix,2 - 0,LNG Esports,WEEK6,12.12,2022-07-11,1,Summit,TOP,1,2,6,3.5,264,7.7,13847,402,20.9%,0,0,0,25989.9,16622.1,6403.78,2964.02,754,31.7%,0.2,50%,22035.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,FPX vs LNG Esports,Funplus Phoenix,2 - 0,LNG Esports,WEEK6,12.12,2022-07-11,1,Clid,JUNGLE,2,2,4,3,186,5.4,11477,333,17.4%,0,0,0,10948.18,8468.5,1657.18,822.5,318,13.3%,0.17,42.9%,22392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,FPX vs LNG Esports,Funplus Phoenix,2 - 0,LNG Esports,WEEK6,12.12,2022-07-11,1,Care,MID,5,3,5,3.3,310,9,15375,446,23.3%,0,0,0,20670.54,2578.56,17782.2,309.78,600,25.2%,0.29,71.4%,18393.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,FPX vs LNG Esports,Funplus Phoenix,2 - 0,LNG Esports,WEEK6,12.12,2022-07-11,1,Lwx,ADC,5,1,4,9,328,9.5,16535,480,25%,0,0,0,19645.52,17366.6,1758.92,520,570,23.9%,0.26,64.3%,5454.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,FPX vs LNG Esports,Funplus Phoenix,2 - 0,LNG Esports,WEEK6,12.12,2022-07-11,1,Hang,SUPPORT,1,3,6,2.3,48,1.4,8894,258,13.4%,0,0,0,4812.47,1028.43,2816.04,968,140,5.9%,0.2,50%,12032.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,FPX vs LNG Esports,Funplus Phoenix,2 - 0,LNG Esports,WEEK6,12.12,2022-07-11,1,Ale,TOP,1,3,1,0.7,287,8.3,12219,355,21.5%,0,0,0,13221.94,11513.4,1436.81,271.73,384,22.5%,0.06,18.2%,29867.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,FPX vs LNG Esports,Funplus Phoenix,2 - 0,LNG Esports,WEEK6,12.12,2022-07-11,1,Tarzan,JUNGLE,5,2,5,5,159,4.6,10955,318,19.3%,0,0,0,11644.41,9957.58,864.86,821.97,338,19.8%,0.29,90.9%,24551.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gragas,FPX vs LNG Esports,Funplus Phoenix,2 - 0,LNG Esports,WEEK6,12.12,2022-07-11,1,Doinb,MID,1,4,3,1,247,7.2,11767,342,20.7%,0,0,0,10826.26,254.24,7384.55,3187.47,314,18.4%,0.12,36.4%,27590.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xayah,FPX vs LNG Esports,Funplus Phoenix,2 - 0,LNG Esports,WEEK6,12.12,2022-07-11,1,Light,ADC,4,2,2,3,363,10.5,14649,425,25.7%,0,0,0,18255.17,15858.6,1375.34,1021.23,530,31.1%,0.17,54.5%,14176.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,FPX vs LNG Esports,Funplus Phoenix,2 - 0,LNG Esports,WEEK6,12.12,2022-07-11,1,Iwandy,SUPPORT,0,3,7,2.3,39,1.1,7317,212,12.9%,0,0,0,4734.04,978.85,2009.39,1745.8,137,8.1%,0.2,63.6%,14152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
