Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Fiora,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,3,Xiaolaohu,TOP,1,3,1,0.7,355,9.1,15401,395,23.2%,0,0,0,15238.67,7715.45,744.81,6778.41,391,13.3%,0.05,25%,37132.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,3,Clid,JUNGLE,5,4,1,1.5,191,4.9,12139,311,18.3%,0,0,0,16424.27,14140.1,1474.67,809.5,421,14.3%,0.15,75%,37825.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeBlanc,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,3,Care,MID,1,3,4,1.7,303,7.8,13227,339,19.9%,0,0,0,24580.62,1374.02,23206.6,0,630,21.4%,0.13,62.5%,26593.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,3,Lwx,ADC,0,4,3,0.8,361,9.3,16641,427,25.1%,0,0,0,40875.72,20873.1,17682.2,2320.42,1048,35.6%,0.08,37.5%,24406.6,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Yuumi,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,3,Hang,SUPPORT,1,4,6,1.8,21,0.5,9000,231,13.6%,0,0,0,17615.21,1549.32,15270.1,795.79,452,15.4%,0.18,87.5%,12558.7,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Vladimir,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,3,Flandre,TOP,5,1,9,14,375,9.6,18365,471,24.7%,0,0,0,28312.44,1439.64,25790.8,1082,726,27.3%,0.36,77.8%,36837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vi,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,3,Jiejie,JUNGLE,2,6,12,2.3,211,5.4,13541,347,18.2%,0,0,0,9152.68,8676.18,0,476.5,235,8.8%,0.36,77.8%,37064.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,3,Scout,MID,4,0,12,Perfect KDA,375,9.6,17164,440,23.1%,0,0,0,26160.04,2094.64,17144.2,6921.2,671,25.3%,0.41,88.9%,20941.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,3,meiko,ADC,1,1,12,13,211,5.4,11639,298,15.7%,0,0,0,8521.54,1108.26,6247.28,1166,219,8.2%,0.33,72.2%,42379.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,3,Viper,SUPPORT,6,0,12,Perfect KDA,74,1.9,13640,350,18.3%,0,0,0,31405.63,29888.5,327.13,1190,805,30.3%,0.46,100%,19166.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
