Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gangplank,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,2,Flandre,TOP,1,2,3,2,301,9.8,12992,423,25%,0,0,0,19477.11,12533.4,4074.27,2869.44,634,29%,0.13,57.1%,18031.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graves,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,2,Jiejie,JUNGLE,0,2,2,1,198,6.4,9175,299,17.6%,0,0,0,10325.26,8855.43,900.36,569.47,336,15.4%,0.07,28.6%,16555.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orianna,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,2,Scout,MID,1,1,3,4,303,9.9,11386,370,21.9%,0,0,0,15102.69,517.3,14570.8,14.59,491,22.5%,0.13,57.1%,12178.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,2,Viper,ADC,3,3,2,1.7,272,8.9,11464,373,22%,0,0,0,17087.93,10564.9,5945.73,577.3,556,25.5%,0.16,71.4%,12906.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nami,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,2,meiko,SUPPORT,2,5,4,1.2,13,0.4,6988,227,13.4%,0,0,0,5078.6,850.87,3192.84,1034.89,165,7.6%,0.2,85.7%,11273.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiora,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,2,Xiaolaohu,TOP,6,3,1,2.3,291,9.5,15670,510,26.6%,0,0,0,19958.99,12339.3,395.06,7224.63,649,42%,0.23,53.8%,31284.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,2,Clid,JUNGLE,2,1,2,4,171,5.6,9983,325,17%,0,0,0,6182.29,5118.64,628.65,435,201,13%,0.13,30.8%,24918.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoe,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,2,Care,MID,1,1,5,6,249,8.1,11161,363,19%,0,0,0,10837.13,1010.72,8629.15,1197.26,353,22.8%,0.2,46.2%,14061.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,2,Lwx,ADC,4,1,2,6,319,10.4,14547,473,24.7%,0,0,0,7721.31,6870.09,714.61,136.61,251,16.2%,0.2,46.2%,14278.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,EDG vs FPX,Funplus Phoenix,1 - 2,Edward Gaming,WEEK1,12.10,2022-06-10,2,Hang,SUPPORT,0,1,6,6,18,0.6,7465,243,12.7%,0,0,0,2852.65,576.42,1994.23,282,93,6%,0.2,46.2%,8324.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
