Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,3,Hoya,TOP,3,3,11,4.7,247,7.8,13144,414,19.6%,0,0,0,16117.45,14142,1760.66,214.79,508,21.9%,0.44,56%,23104.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,3,Beichuan,JUNGLE,3,2,17,10,164,5.2,12080,381,18%,0,0,0,8451.26,7052.27,1044.22,354.77,266,11.5%,0.63,80%,25653.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,3,Ucal,MID,7,3,9,5.3,285,9,14930,470,22.3%,0,0,0,25884.9,776.79,25061.3,46.81,816,35.2%,0.5,64%,17107.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,3,Kepler,ADC,10,0,6,Perfect KDA,320,10.1,17305,545,25.8%,0,0,0,19611.22,18187.5,788.1,635.62,618,26.7%,0.5,64%,15086.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trundle,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,3,yaoyao,SUPPORT,2,2,18,10,43,1.4,9510,300,14.2%,0,0,0,3421.81,1772.21,684.16,965.44,108,4.7%,0.63,80%,12783.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiora,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,3,Zika,TOP,1,4,4,1.3,298,9.4,12129,382,21.9%,0,0,0,10258.24,5461.99,1264.67,3531.58,323,16.2%,0.16,50%,27671.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,3,XUN,JUNGLE,4,4,3,1.8,192,6.1,10937,345,19.8%,0,0,0,9572.8,7940.24,779.24,853.32,302,15.2%,0.22,70%,26025.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,3,Yuekai,MID,0,6,4,0.7,270,8.5,11339,357,20.5%,0,0,0,15268.62,1328.53,13188.9,751.19,481,24.2%,0.13,40%,15878.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draven,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,3,Ahn,ADC,4,6,3,1.2,243,7.7,13889,438,25.1%,0,0,0,21970.36,20991.6,0,978.76,692,34.8%,0.22,70%,17777.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amumu,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,3,Wink,SUPPORT,1,5,6,1.4,49,1.5,7009,221,12.7%,0,0,0,6064.86,769.34,4030.11,1265.41,191,9.6%,0.22,70%,14804.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
