Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,1,Hoya,TOP,2,0,8,Perfect KDA,214,7.3,11366,386,19.2%,0,0,0,14749.03,12738.7,1984.33,26,501,18.9%,0.34,43.5%,15755.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,1,Beichuan,JUNGLE,6,1,8,14,198,6.7,12230,415,20.7%,0,0,0,14600.91,12539.7,1246.49,814.72,496,18.7%,0.48,60.9%,25436.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,1,Ucal,MID,6,1,10,16,237,8,12974,441,22%,0,0,0,23065.69,395.89,22099.8,570,783,29.6%,0.54,69.6%,21505.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,1,Kepler,ADC,8,2,8,8,301,10.2,14795,502,25%,0,0,0,20323.12,19641,300.12,382,690,26.1%,0.54,69.6%,10444.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,1,yaoyao,SUPPORT,1,1,18,19,32,1.1,7735,263,13.1%,0,0,0,5225.89,895.65,4010.24,320,177,6.7%,0.65,82.6%,9033.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwen,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,1,Zika,TOP,0,4,2,0.5,252,8.6,10207,347,22.2%,0,0,0,13190.93,2740.77,6782.79,3667.37,448,26.2%,0.07,40%,27250.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Zhao,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,1,XUN,JUNGLE,1,5,4,1,200,6.8,9691,329,21%,0,0,0,9995.67,7329.37,693.19,1973.11,339,19.9%,0.17,100%,30367.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akali,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,1,Yuekai,MID,3,4,2,1.3,192,6.5,9927,337,21.6%,0,0,0,13489.93,1225.53,12264.4,0,458,26.8%,0.17,100%,21311.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,1,Ahn,ADC,1,5,1,0.4,263,8.9,10417,354,22.6%,0,0,0,9294.94,7951.93,1343.01,0,316,18.5%,0.07,40%,16079.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,TT vs IG,TT,2 - 1,Invictus Gaming,WEEK5,12.12,2022-07-10,1,Wink,SUPPORT,0,5,4,0.8,12,0.4,5806,197,12.6%,0,0,0,4335.99,666.71,2719.28,950,147,8.6%,0.14,80%,11350.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
