Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Camille,FPX vs AL,Funplus Phoenix,2 - 1,Anyone s Legend,WEEK7,12.13,2022-07-21,2,Zdz,TOP,6,0,10,Perfect KDA,286,8.5,16146,481,24.8%,0,0,0,15681.66,9832.32,913.31,4936.03,467,20.4%,0.48,76.2%,25525.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,FPX vs AL,Funplus Phoenix,2 - 1,Anyone s Legend,WEEK7,12.13,2022-07-21,2,Xiaohao,JUNGLE,2,2,14,8,178,5.3,12008,358,18.4%,0,0,0,12210.03,9225.31,1928.55,1056.17,364,15.9%,0.48,76.2%,26446.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akali,FPX vs AL,Funplus Phoenix,2 - 1,Anyone s Legend,WEEK7,12.13,2022-07-21,2,Forge,MID,6,2,11,8.5,227,6.8,12759,380,19.6%,0,0,0,25594.11,860.01,24638.1,96,763,33.3%,0.51,81%,22157.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeri,FPX vs AL,Funplus Phoenix,2 - 1,Anyone s Legend,WEEK7,12.13,2022-07-21,2,Betty,ADC,6,1,10,16,327,9.7,15878,473,24.4%,0,0,0,19602.35,8508.93,10322,771.42,584,25.5%,0.48,76.2%,10263.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alistar,FPX vs AL,Funplus Phoenix,2 - 1,Anyone s Legend,WEEK7,12.13,2022-07-21,2,Qiuqiu,SUPPORT,1,2,15,8,36,1.1,8392,250,12.9%,0,0,0,3771.11,357.68,3149.71,263.72,112,4.9%,0.48,76.2%,12246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,FPX vs AL,Funplus Phoenix,2 - 1,Anyone s Legend,WEEK7,12.13,2022-07-21,2,Summit,TOP,1,5,1,0.4,301,9,13243,395,23%,0,0,0,20070.87,16782.1,3154.12,134.65,598,29.5%,0.06,28.6%,23594.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,FPX vs AL,Funplus Phoenix,2 - 1,Anyone s Legend,WEEK7,12.13,2022-07-21,2,Clid,JUNGLE,1,2,4,2.5,174,5.2,9990,298,17.3%,0,0,0,10085.72,6483.72,2541,1061,301,14.8%,0.15,71.4%,26382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,FPX vs AL,Funplus Phoenix,2 - 1,Anyone s Legend,WEEK7,12.13,2022-07-21,2,Care,MID,2,6,3,0.8,260,7.7,11987,357,20.8%,0,0,0,19438.39,825.27,17753.5,859.62,579,28.6%,0.15,71.4%,17999.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,FPX vs AL,Funplus Phoenix,2 - 1,Anyone s Legend,WEEK7,12.13,2022-07-21,2,Lwx,ADC,3,5,1,0.8,296,8.8,14499,432,25.2%,0,0,0,12636.7,10828.6,761.85,1046.25,377,18.6%,0.12,57.1%,17451.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakan,FPX vs AL,Funplus Phoenix,2 - 1,Anyone s Legend,WEEK7,12.13,2022-07-21,2,Hang,SUPPORT,0,3,7,2.3,39,1.2,7873,235,13.7%,0,0,0,5794.1,641.15,4450.9,702.05,173,8.5%,0.21,100%,14117.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
