Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gangplank,EDG vs Ultra Prime,Edward Gaming,2 - 0,Ultra Prime,WEEK6,12.12,2022-07-13,1,Flandre,TOP,4,2,10,7,324,9.4,17058,494,24.2%,0,0,0,27071.47,14825.9,8559.97,3685.6,784,26.4%,0.41,73.7%,14883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,EDG vs Ultra Prime,Edward Gaming,2 - 0,Ultra Prime,WEEK6,12.12,2022-07-13,1,Jiejie,JUNGLE,1,0,10,Perfect KDA,177,5.1,11569,335,16.4%,0,0,0,9268.08,7248.28,1112.94,906.86,268,9.1%,0.32,57.9%,28228.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,EDG vs Ultra Prime,Edward Gaming,2 - 0,Ultra Prime,WEEK6,12.12,2022-07-13,1,Scout,MID,9,1,8,17,368,10.7,18640,540,26.5%,0,0,0,43024.66,447.92,41908.3,668.44,1245,42%,0.49,89.5%,13725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,EDG vs Ultra Prime,Edward Gaming,2 - 0,Ultra Prime,WEEK6,12.12,2022-07-13,1,meiko,ADC,1,4,12,3.3,156,4.5,10106,293,14.4%,0,0,0,5031.35,188.94,4797.54,44.87,146,4.9%,0.38,68.4%,24731.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,EDG vs Ultra Prime,Edward Gaming,2 - 0,Ultra Prime,WEEK6,12.12,2022-07-13,1,Viper,SUPPORT,4,1,15,19,84,2.4,13015,377,18.5%,0,0,0,18000.24,16998.5,142.1,859.64,521,17.6%,0.55,100%,9639.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwen,EDG vs Ultra Prime,Edward Gaming,2 - 0,Ultra Prime,WEEK6,12.12,2022-07-13,1,Zoom,TOP,3,4,0,0.8,328,9.5,15096,437,26.2%,0,0,0,19351.04,1453.12,11518.8,6379.12,560,31.9%,0.09,37.5%,29130.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,EDG vs Ultra Prime,Edward Gaming,2 - 0,Ultra Prime,WEEK6,12.12,2022-07-13,1,H4cker,JUNGLE,1,3,6,2.3,175,5.1,10126,293,17.5%,0,0,0,12521.6,10296.8,1296.58,928.22,362,20.6%,0.2,87.5%,28859.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,EDG vs Ultra Prime,Edward Gaming,2 - 0,Ultra Prime,WEEK6,12.12,2022-07-13,1,Cryin,MID,0,4,2,0.5,256,7.4,11002,318,19.1%,0,0,0,12639.07,494.47,11312.3,832.3,366,20.8%,0.06,25%,31112.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,EDG vs Ultra Prime,Edward Gaming,2 - 0,Ultra Prime,WEEK6,12.12,2022-07-13,1,Elk,ADC,2,3,4,2,285,8.2,13252,384,23%,0,0,0,12079,10608.9,1231.17,238.93,350,19.9%,0.17,75%,19090.8,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Amumu,EDG vs Ultra Prime,Edward Gaming,2 - 0,Ultra Prime,WEEK6,12.12,2022-07-13,1,ShiauC,SUPPORT,2,5,2,0.8,35,1,8245,239,14.3%,0,0,0,4072.91,343.74,3224.94,504.23,118,6.7%,0.12,50%,19636.9,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
