Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gangplank,Top Esports vs Ultra Prime,Top Esports,2 - 0,Ultra Prime,WEEK7,12.13,2022-07-24,2,Zoom,TOP,0,6,4,0.7,243,7.5,11133,345,20.8%,0,0,0,15270.93,8911.17,4303.16,2056.6,473,21.7%,0.12,36.4%,30984.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,Top Esports vs Ultra Prime,Top Esports,2 - 0,Ultra Prime,WEEK7,12.13,2022-07-24,2,H4cker,JUNGLE,1,1,7,8,146,4.5,9341,289,17.4%,0,0,0,6382.34,5598.85,676.99,106.5,198,9.1%,0.25,72.7%,21475.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lissandra,Top Esports vs Ultra Prime,Top Esports,2 - 0,Ultra Prime,WEEK7,12.13,2022-07-24,2,Cryin,MID,5,4,4,2.3,246,7.6,13016,403,24.3%,0,0,0,22016.61,1121.81,20218.8,676,682,31.2%,0.28,81.8%,17495.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xayah,Top Esports vs Ultra Prime,Top Esports,2 - 0,Ultra Prime,WEEK7,12.13,2022-07-24,2,Elk,ADC,5,2,3,4,287,8.9,13387,415,25%,0,0,0,21032.34,19854.6,1177.74,0,652,29.8%,0.25,72.7%,16010.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,Top Esports vs Ultra Prime,Top Esports,2 - 0,Ultra Prime,WEEK7,12.13,2022-07-24,2,ShiauC,SUPPORT,0,7,9,1.3,31,1,6762,210,12.6%,0,0,0,5767.38,981.98,3801.4,984,179,8.2%,0.28,81.8%,21885.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,Top Esports vs Ultra Prime,Top Esports,2 - 0,Ultra Prime,WEEK7,12.13,2022-07-24,2,Wayward,TOP,4,1,10,14,332,10.3,15498,480,24.3%,0,0,0,26845.53,20534,5973.53,338,832,30.3%,0.43,70%,20042.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,Top Esports vs Ultra Prime,Top Esports,2 - 0,Ultra Prime,WEEK7,12.13,2022-07-24,2,Tian,JUNGLE,2,2,12,7,168,5.2,10394,322,16.3%,0,0,0,11794.74,8383.77,2692.97,718,366,13.3%,0.43,70%,26352.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,Top Esports vs Ultra Prime,Top Esports,2 - 0,Ultra Prime,WEEK7,12.13,2022-07-24,2,Knight,MID,5,2,8,6.5,290,9,13846,429,21.7%,0,0,0,20028.63,1069.13,18959.5,0,621,22.6%,0.4,65%,25723.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian,Top Esports vs Ultra Prime,Top Esports,2 - 0,Ultra Prime,WEEK7,12.13,2022-07-24,2,JackeyLove,ADC,9,4,3,3,297,9.2,15713,487,24.6%,0,0,0,22073.82,15924.7,5924.89,224.23,684,24.9%,0.37,60%,20068.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nami,Top Esports vs Ultra Prime,Top Esports,2 - 0,Ultra Prime,WEEK7,12.13,2022-07-24,2,Mark,SUPPORT,0,2,16,8,15,0.5,8438,262,13.2%,0,0,0,7755.72,665.47,6086.07,1004.18,240,8.8%,0.5,80%,9876.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
