Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Ornn,AL vs LGD Gaming,Anyone s Legend,0 - 2,LGD Gaming,WEEK3,12.11,2022-06-23,2,fearness,TOP,1,0,9,Perfect KDA,235,7.7,10951,359,18.8%,0,0,0,6562.69,2236.55,4326.14,0,215,14.3%,0.33,83.3%,13487.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,AL vs LGD Gaming,Anyone s Legend,0 - 2,LGD Gaming,WEEK3,12.11,2022-06-23,2,Shad0w,JUNGLE,3,1,8,11,196,6.4,11603,381,19.9%,0,0,0,7130.21,5719.44,1255.77,155,234,15.6%,0.36,91.7%,20925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeBlanc,AL vs LGD Gaming,Anyone s Legend,0 - 2,LGD Gaming,WEEK3,12.11,2022-06-23,2,Haichao,MID,2,0,8,Perfect KDA,274,9,11795,387,20.2%,0,0,0,12900.22,760.92,12139.3,0,423,28.2%,0.33,83.3%,9885.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,AL vs LGD Gaming,Anyone s Legend,0 - 2,LGD Gaming,WEEK3,12.11,2022-06-23,2,Assum,ADC,6,0,3,Perfect KDA,340,11.2,16479,541,28.3%,0,0,0,18134.13,15207.2,970.01,1956.92,595,39.6%,0.3,75%,10581.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,AL vs LGD Gaming,Anyone s Legend,0 - 2,LGD Gaming,WEEK3,12.11,2022-06-23,2,jinjiao,SUPPORT,0,0,10,Perfect KDA,34,1.1,7427,244,12.7%,0,0,0,1028.35,153.03,667.32,208,34,2.2%,0.33,83.3%,5121.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwen,AL vs LGD Gaming,Anyone s Legend,0 - 2,LGD Gaming,WEEK3,12.11,2022-06-23,2,Zdz,TOP,0,3,0,0,236,7.7,9576,314,21.3%,0,0,0,9790.29,782.64,5371.01,3636.64,321,33%,0,0%,17781.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,AL vs LGD Gaming,Anyone s Legend,0 - 2,LGD Gaming,WEEK3,12.11,2022-06-23,2,Xiaohao,JUNGLE,0,2,1,0.5,146,4.8,7782,255,17.3%,0,0,0,2052.32,1763.34,191.48,97.5,67,6.9%,0.03,100%,16927.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,AL vs LGD Gaming,Anyone s Legend,0 - 2,LGD Gaming,WEEK3,12.11,2022-06-23,2,Forge,MID,1,2,0,0.5,294,9.6,11177,367,24.8%,0,0,0,9901.09,1041.29,8562.98,296.82,325,33.4%,0.03,100%,11075.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeri,AL vs LGD Gaming,Anyone s Legend,0 - 2,LGD Gaming,WEEK3,12.11,2022-06-23,2,Betty,ADC,0,2,0,0,295,9.7,10911,358,24.2%,0,0,0,6075.38,3688.38,2387,0,199,20.5%,0,0%,9228.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum,AL vs LGD Gaming,Anyone s Legend,0 - 2,LGD Gaming,WEEK3,12.11,2022-06-23,2,Qiuqiu,SUPPORT,0,3,0,0,31,1,5600,184,12.4%,0,0,0,1840.85,0,1640.85,200,60,6.2%,0,0%,10990.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
