Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sejuani,RNG vs WBG,Royal Never Give Up,2 - 1,Weibo Gaming,WEEK3,12.10,2022-06-21,3,Breathe,TOP,6,0,11,Perfect KDA,227,7,12893,398,20.9%,0,0,0,16148.4,7669.91,7300.75,1177.74,498,23.2%,0.52,77.3%,29929.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,RNG vs WBG,Royal Never Give Up,2 - 1,Weibo Gaming,WEEK3,12.10,2022-06-21,3,Wei,JUNGLE,7,0,7,Perfect KDA,189,5.8,12608,389,20.5%,0,0,0,11170.15,8878.96,1199.08,1092.11,344,16.1%,0.43,63.6%,33381.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lissandra,RNG vs WBG,Royal Never Give Up,2 - 1,Weibo Gaming,WEEK3,12.10,2022-06-21,3,xiaohu,MID,2,2,10,6,238,7.3,12226,377,19.8%,0,0,0,16194.07,1278.28,14142,773.79,499,23.3%,0.37,54.5%,22892.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian,RNG vs WBG,Royal Never Give Up,2 - 1,Weibo Gaming,WEEK3,12.10,2022-06-21,3,GALA,ADC,6,2,7,6.5,293,9,14741,455,23.9%,0,0,0,21173.33,12054.5,7386.2,1732.63,653,30.5%,0.4,59.1%,20206.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nami,RNG vs WBG,Royal Never Give Up,2 - 1,Weibo Gaming,WEEK3,12.10,2022-06-21,3,Ming,SUPPORT,1,1,17,18,17,0.5,9126,281,14.8%,0,0,0,4773.19,232.82,4037.15,503.22,147,6.9%,0.55,81.8%,10868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mordekaiser,RNG vs WBG,Royal Never Give Up,2 - 1,Weibo Gaming,WEEK3,12.10,2022-06-21,3,TheShy,TOP,4,6,0,0.7,246,7.6,11270,347,22.8%,0,0,0,22474.82,2070.72,20404.1,0,693,30.5%,0.12,80%,25021.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,RNG vs WBG,Royal Never Give Up,2 - 1,Weibo Gaming,WEEK3,12.10,2022-06-21,3,SofM,JUNGLE,0,4,1,0.3,187,5.8,9239,285,18.7%,0,0,0,6354.66,5677.12,348.54,329,196,8.6%,0.03,20%,26761.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,RNG vs WBG,Royal Never Give Up,2 - 1,Weibo Gaming,WEEK3,12.10,2022-06-21,3,Angel,MID,1,4,2,0.8,283,8.7,11829,365,23.9%,0,0,0,18326.83,2416.26,14991.3,919.27,565,24.8%,0.09,60%,14988.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,RNG vs WBG,Royal Never Give Up,2 - 1,Weibo Gaming,WEEK3,12.10,2022-06-21,3,huanfeng,ADC,0,3,3,1,263,8.1,10418,321,21.1%,0,0,0,19495.94,11872.4,7175.54,448,601,26.4%,0.09,60%,12592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karma,RNG vs WBG,Royal Never Give Up,2 - 1,Weibo Gaming,WEEK3,12.10,2022-06-21,3,ON,SUPPORT,0,5,2,0.4,33,1,6650,205,13.5%,0,0,0,7128.23,68.11,6005.51,1054.61,220,9.7%,0.06,40%,12299.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
