Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,1,Bin,TOP,1,2,7,4,378,8.1,18004,386,23.3%,0,0,0,27382.79,21554.8,5287.39,540.6,586,21.5%,0.17,61.5%,37231.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,1,can,JUNGLE,1,4,11,3,231,4.9,13656,292,17.6%,0,0,0,13472.82,11561,1538.14,373.68,288,10.6%,0.26,92.3%,50599.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viktor,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,1,FoFo,MID,4,4,4,2,382,8.2,18242,391,23.6%,0,0,0,50260.03,271.74,49293,695.29,1076,39.5%,0.17,61.5%,23733.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,1,Crisp,ADC,1,3,8,3,212,4.5,12595,270,16.3%,0,0,0,9746.51,780.77,7989.38,976.36,209,7.7%,0.19,69.2%,39063.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,1,Rise,SUPPORT,6,4,5,2.8,104,2.2,14898,319,19.2%,0,0,0,26438.72,26044.5,254.28,139.94,566,20.8%,0.24,84.6%,26945.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,1,Cube,TOP,4,2,5,4.5,345,7.4,17687,379,21.5%,0,0,0,24515.34,2711.23,20339.3,1464.81,525,17.8%,0.19,52.9%,39041.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,1,Leyan,JUNGLE,4,2,5,4.5,231,4.9,14797,317,18%,0,0,0,16218.01,12059.8,2257.24,1900.97,347,11.7%,0.19,52.9%,44232.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,1,Strive,MID,4,3,8,4,375,8,20383,436,24.7%,0,0,0,44510.25,5684.34,34057.9,4768.01,953,32.2%,0.26,70.6%,30922.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,1,iBOY,ADC,5,3,6,3.7,421,9,19431,416,23.6%,0,0,0,43197.65,39133.4,1496.21,2568.04,925,31.3%,0.24,64.7%,21966.1,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Rakan,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,1,yuyanjia,SUPPORT,0,3,12,4,41,0.9,10133,217,12.3%,0,0,0,9638.71,541.76,7025.41,2071.54,206,7%,0.26,70.6%,29994.5,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
