Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gragas,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,2,Cube,TOP,2,3,1,1,276,8.1,13019,384,21.2%,0,0,0,16028.62,1213.81,14246,568.81,473,20.5%,0.09,50%,25328.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Zhao,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,2,Leyan,JUNGLE,2,6,3,0.8,153,4.5,10640,314,17.4%,0,0,0,12329.2,10031,431.93,1866.27,364,15.8%,0.15,83.3%,40353.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,2,Strive,MID,0,1,5,5,345,10.2,15792,466,25.8%,0,0,0,29085.83,4088.33,23546,1451.5,858,37.3%,0.15,83.3%,13446.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,2,iBOY,ADC,2,2,3,2.5,317,9.4,14069,415,23%,0,0,0,12763.15,9269.52,1885.5,1608.13,376,16.4%,0.15,83.3%,18223.6,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Renata Glasc,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,2,yuyanjia,SUPPORT,0,3,6,2,25,0.7,7748,229,12.6%,0,0,0,7833.81,650.04,4484.61,2699.16,231,10%,0.18,100%,16315.8,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Gwen,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,2,Bin,TOP,6,1,5,11,341,10.1,15831,467,25.4%,0,0,0,21464.91,3071.77,10340.8,8052.34,633,27%,0.32,73.3%,27352.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,2,can,JUNGLE,3,1,6,9,178,5.3,10362,306,16.6%,0,0,0,11351.17,8974.21,1702.46,674.5,335,14.3%,0.27,60%,30948.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,2,icon,MID,3,2,10,6.5,350,10.3,15232,449,24.5%,0,0,0,27290.96,231.18,25668.6,1391.18,805,34.4%,0.38,86.7%,16175.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,2,Crisp,ADC,1,2,10,5.5,227,6.7,10687,315,17.2%,0,0,0,5051.35,332.78,4528.64,189.93,149,6.4%,0.32,73.3%,24394.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-16,2,Rise,SUPPORT,2,0,10,Perfect KDA,84,2.5,10148,299,16.3%,0,0,0,14251.4,14251.4,0,0,420,17.9%,0.35,80%,12058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
