Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Kennen,WBG vs JD Gaming,Weibo Gaming,0 - 2,JD Gaming,WEEK9,12.13,2022-08-03,1,TheShy,TOP,3,4,4,1.8,281,8.6,12231,374,22.7%,0,0,0,27362.68,1987.78,25324.9,50,837,33%,0.21,77.8%,17198.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantheon,WBG vs JD Gaming,Weibo Gaming,0 - 2,JD Gaming,WEEK9,12.13,2022-08-03,1,SofM,JUNGLE,1,5,7,1.6,159,4.9,9579,293,17.8%,0,0,0,10696.41,9062.63,1185.78,448,327,12.9%,0.24,88.9%,24628.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,WBG vs JD Gaming,Weibo Gaming,0 - 2,JD Gaming,WEEK9,12.13,2022-08-03,1,Angel,MID,1,5,6,1.4,272,8.3,11341,347,21.1%,0,0,0,20048.68,669.74,19252.7,126.24,613,24.2%,0.21,77.8%,16778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,WBG vs JD Gaming,Weibo Gaming,0 - 2,JD Gaming,WEEK9,12.13,2022-08-03,1,huanfeng,ADC,4,3,2,2,308,9.4,13940,426,25.9%,0,0,0,19926.66,18560.7,647.73,718.23,609,24%,0.18,66.7%,10201.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blitzcrank,WBG vs JD Gaming,Weibo Gaming,0 - 2,JD Gaming,WEEK9,12.13,2022-08-03,1,ON,SUPPORT,0,4,5,1.3,38,1.2,6763,207,12.6%,0,0,0,4894.67,884.97,3269.7,740,150,5.9%,0.15,55.6%,17989.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gangplank,WBG vs JD Gaming,Weibo Gaming,0 - 2,JD Gaming,WEEK9,12.13,2022-08-03,1,369,TOP,5,1,10,15,272,8.3,15573,476,23.7%,0,0,0,22668.19,15494.9,3374.66,3798.63,693,31.4%,0.46,71.4%,31040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Zhao,WBG vs JD Gaming,Weibo Gaming,0 - 2,JD Gaming,WEEK9,12.13,2022-08-03,1,Kanavi,JUNGLE,8,1,7,15,267,8.2,14802,453,22.5%,0,0,0,15400.24,12506.5,1392.09,1501.65,471,21.3%,0.46,71.4%,32965.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,WBG vs JD Gaming,Weibo Gaming,0 - 2,JD Gaming,WEEK9,12.13,2022-08-03,1,Yagao,MID,4,2,14,9,258,7.9,13281,406,20.2%,0,0,0,18559.01,1454.43,13174.1,3930.48,568,25.7%,0.55,85.7%,19510.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,WBG vs JD Gaming,Weibo Gaming,0 - 2,JD Gaming,WEEK9,12.13,2022-08-03,1,Hope,ADC,4,3,8,4,281,8.6,14004,428,21.3%,0,0,0,12698.23,9346,1098.39,2253.84,388,17.6%,0.37,57.1%,17697.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,WBG vs JD Gaming,Weibo Gaming,0 - 2,JD Gaming,WEEK9,12.13,2022-08-03,1,Missing,SUPPORT,0,2,17,8.5,46,1.4,8103,248,12.3%,0,0,0,2826.59,639.53,2025.3,161.76,86,3.9%,0.52,81%,8870.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
