Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,EDG vs LGD Gaming,Edward Gaming,2 - 0,LGD Gaming,WEEK7,12.13,2022-07-21,2,Flandre,TOP,3,0,5,Perfect KDA,244,9.9,12693,515,24.7%,0,0,0,20831.26,18516.9,2090.36,224,845,31.5%,0.32,42.1%,13953.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,EDG vs LGD Gaming,Edward Gaming,2 - 0,LGD Gaming,WEEK7,12.13,2022-07-21,2,JunJia,JUNGLE,3,0,13,Perfect KDA,130,5.3,9053,367,17.7%,0,0,0,10028.06,7452.12,1771.94,804,407,15.2%,0.65,84.2%,16670.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,EDG vs LGD Gaming,Edward Gaming,2 - 0,LGD Gaming,WEEK7,12.13,2022-07-21,2,Scout,MID,6,0,7,Perfect KDA,217,8.8,11559,469,22.5%,0,0,0,16845.3,0,16845.3,0,683,25.5%,0.53,68.4%,14285.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,EDG vs LGD Gaming,Edward Gaming,2 - 0,LGD Gaming,WEEK7,12.13,2022-07-21,2,Viper,ADC,6,0,9,Perfect KDA,212,8.6,10971,445,21.4%,0,0,0,14061.97,12287.6,1546.87,227.5,570,21.3%,0.61,78.9%,5649.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sett,EDG vs LGD Gaming,Edward Gaming,2 - 0,LGD Gaming,WEEK7,12.13,2022-07-21,2,meiko,SUPPORT,1,1,11,12,42,1.7,7010,284,13.7%,0,0,0,4307.89,2801.18,0,1506.71,175,6.5%,0.49,63.2%,13051.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sejuani,EDG vs LGD Gaming,Edward Gaming,2 - 0,LGD Gaming,WEEK7,12.13,2022-07-21,2,Chelizi,TOP,0,2,1,0.5,174,7.1,7482,303,21%,0,0,0,6062.28,3134.92,2309.36,618,246,15.9%,0.04,100%,20397.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,EDG vs LGD Gaming,Edward Gaming,2 - 0,LGD Gaming,WEEK7,12.13,2022-07-21,2,Kui,JUNGLE,1,6,0,0.2,113,4.6,6784,275,19%,0,0,0,6670.35,5452.53,925.82,292,270,17.5%,0.04,100%,23014.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akali,EDG vs LGD Gaming,Edward Gaming,2 - 0,LGD Gaming,WEEK7,12.13,2022-07-21,2,Haichao,MID,0,2,1,0.5,220,8.9,8227,334,23.1%,0,0,0,11987.76,1031.09,10639.3,317.37,486,31.5%,0.04,100%,16964.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draven,EDG vs LGD Gaming,Edward Gaming,2 - 0,LGD Gaming,WEEK7,12.13,2022-07-21,2,Assum,ADC,0,5,1,0.2,209,8.5,8161,331,22.9%,0,0,0,10087.96,9601.16,0,486.8,409,26.5%,0.04,100%,12505.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,EDG vs LGD Gaming,Edward Gaming,2 - 0,LGD Gaming,WEEK7,12.13,2022-07-21,2,jinjiao,SUPPORT,0,4,1,0.3,30,1.2,4959,201,13.9%,0,0,0,3231.01,567.5,2349.51,314,131,8.5%,0.04,100%,10775.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
