Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gangplank,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,3,Breathe,TOP,1,1,8,9,249,8.4,12350,416,21.1%,0,0,0,17588.17,11878.9,4027.24,1682.03,593,30.6%,0.3,64.3%,17000.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,3,Wei,JUNGLE,3,0,9,Perfect KDA,190,6.4,11715,395,20%,0,0,0,8395.14,7040.3,967.84,387,283,14.6%,0.4,85.7%,22077.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twisted Fate,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,3,xiaohu,MID,0,1,9,9,206,6.9,10803,364,18.5%,0,0,0,11483.28,956.34,10346.9,180.04,387,20%,0.3,64.3%,13791.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kai,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,3,GALA,ADC,9,1,2,11,285,9.6,15764,531,27%,0,0,0,16142.9,9228.57,4306.69,2607.64,544,28.1%,0.37,78.6%,8020.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,3,Ming,SUPPORT,1,0,12,Perfect KDA,35,1.2,7831,264,13.4%,0,0,0,3807.71,658.24,2280.18,869.29,128,6.6%,0.44,92.9%,10663.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aatrox,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,3,Xiaolaohu,TOP,1,2,1,1,251,8.5,10765,363,23.8%,0,0,0,9196.88,9196.88,0,0,310,20.2%,0.07,66.7%,18382.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,3,Clid,JUNGLE,0,3,3,1,150,5.1,7803,263,17.3%,0,0,0,3613.22,3041.86,348.36,223,122,7.9%,0.1,100%,22732.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeBlanc,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,3,Care,MID,2,3,1,1,228,7.7,9627,325,21.3%,0,0,0,11036.29,824.79,10211.5,0,372,24.2%,0.1,100%,16126.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,3,Lwx,ADC,0,2,0,0,311,10.5,11307,381,25%,0,0,0,18640.53,9412.12,8988.41,240,628,40.9%,0,0%,11509.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,3,Hang,SUPPORT,0,4,2,0.5,38,1.3,5683,192,12.6%,0,0,0,3069.61,335.53,2734.08,0,103,6.7%,0.07,66.7%,14802.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
