Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Fiora,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,2,Breathe,TOP,6,1,5,11,277,9.1,14654,480,23.7%,0,0,0,14673.55,10005,805.63,3862.92,481,16.8%,0.36,73.3%,21088.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,2,Wei,JUNGLE,1,4,8,2.3,169,5.5,9942,326,16.1%,0,0,0,7832.81,7172.65,255.66,404.5,257,9%,0.29,60%,25685.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lissandra,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,2,xiaohu,MID,1,1,11,12,245,8,12811,420,20.7%,0,0,0,19390.69,2230.25,16310.7,849.74,635,22.3%,0.39,80%,16511.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,2,GALA,ADC,7,2,2,4.5,310,10.2,16794,550,27.1%,0,0,0,36414.35,23263.8,10347.6,2802.95,1193,41.8%,0.29,60%,11406.4,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Karma,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,2,Ming,SUPPORT,0,1,11,11,17,0.6,7694,252,12.4%,0,0,0,8781.22,687.28,7347.94,746,288,10.1%,0.36,73.3%,7890.85,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Kayle,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,2,Xiaolaohu,TOP,5,5,2,1.4,294,9.6,13447,440,27.3%,0,0,0,18674.16,7602.21,8959.98,2111.97,612,35.1%,0.23,77.8%,21922.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kindred,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,2,Clid,JUNGLE,3,3,4,2.3,179,5.9,10187,334,20.7%,0,0,0,10173.41,6634.77,2070.55,1468.09,333,19.1%,0.23,77.8%,21772.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galio,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,2,Care,MID,1,3,7,2.7,200,6.6,9480,310,19.3%,0,0,0,13883.41,590.69,13220.3,72.42,455,26.1%,0.26,88.9%,19640.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,2,Hang,ADC,0,2,4,2,193,6.3,8639,283,17.6%,0,0,0,3420.24,302.64,3112.4,5.2,112,6.4%,0.13,44.4%,30011.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,RNG vs FPX,Royal Never Give Up,2 - 1,Funplus Phoenix,WEEK2,12.10,2022-06-17,2,Lwx,SUPPORT,0,2,7,3.5,35,1.1,7416,243,15.1%,0,0,0,7041.55,6998.34,0,43.21,231,13.2%,0.23,77.8%,15313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
